step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
51,all,7.536200523376465,1.4244933128356934,2.935900020599365,426.3,126.2,6.457498666129089e-05,1.0,4.586499929428101,619.0,160.5,1.0,-4.658914089202881,2.079434633255005,0.9595047235488892,0.0,0.015488419885665966,0.00902937324368028,0.12745295464992523,0.12688542902469635,0.12804384529590607,0.05333845689892769
52,all,7.928313255310059,1.6165926456451416,3.6092000246047973,541.6,140.3,5.871377279438428e-05,1.0,4.802500009536743,574.0,157.0,1.0,1.2518410682678223,2.079434633255005,0.9591601490974426,0.0,0.015410977786237635,0.009011314497192918,0.12745240330696106,0.1268765926361084,0.12805643677711487,0.05357075110077858
53,all,6.5340142250061035,2.0912070274353027,2.003599977493286,379.2,99.8,4.102465008260217e-05,1.0,3.896000027656555,902.0,135.0,1.0,4.338663101196289,2.079434394836426,0.9588093757629395,0.0,0.015333922897306446,0.008993291868198533,0.12745192646980286,0.1268676370382309,0.12806813418865204,0.05380610004067421
54,all,7.216306209564209,1.7708311080932617,2.969200015068054,393.2,123.8,1.2217391364391243e-05,1.0,5.444500088691711,602.5,160.5,1.0,-4.4988813400268555,2.0794341564178467,0.9584529995918274,0.0,0.015257253282819913,0.008975305284462136,0.12745127081871033,0.1268415004014969,0.12807908654212952,0.054044097661972046
55,all,7.174166679382324,1.3111809492111206,2.3335999965667726,371.7,105.5,2.5440053417586347e-05,1.0,5.054499983787537,759.0,153.0,1.0,-0.1434718370437622,2.079434394836426,0.9580915570259094,0.0,0.015180967016405814,0.008957354673893211,0.12745051085948944,0.12681514024734497,0.12807846069335938,0.05428450554609299
56,all,7.6015520095825195,1.2210501432418823,3.1556000471115113,436.2,128.7,4.030142380550582e-05,1.0,5.61050009727478,780.5,164.5,1.0,2.0401952266693115,2.0794341564178467,0.9577251076698303,0.0,0.015105062181323785,0.008939439964545425,0.12744969129562378,0.1267993003129959,0.12807616591453552,0.054527100175619125
57,all,7.392695426940918,1.4715548753738403,2.7844000101089477,421.2,117.8,6.064840094178706e-05,1.0,6.957000017166138,581.5,192.0,1.0,-0.7901872992515564,2.0794339179992676,0.9573554396629333,0.0,0.015029536870417165,0.008921561084616334,0.12744933366775513,0.12679201364517212,0.12807519733905792,0.05477070063352585
58,all,6.683531284332275,2.125789165496826,2.447700047492981,375.3,103.8,2.1492747832266006e-05,1.0,4.463500022888184,564.5,145.5,1.0,-6.3012566566467285,2.0794334411621094,0.9569815993309021,0.0,0.014954389186065078,0.008903717962447101,0.12744872272014618,0.12677425146102905,0.1280718594789505,0.05501595884561539
59,all,7.8210554122924805,1.3735641241073608,3.467899942398071,494.4,141.0,3.398380947240794e-05,1.0,6.03600001335144,600.0,189.0,1.0,-2.41205096244812,2.0794334411621094,0.956603467464447,0.0,0.014879617240134754,0.008885910526522206,0.1274484097957611,0.12675482034683228,0.12807413935661316,0.05526293069124222
60,all,7.361222267150879,1.7971315383911133,3.1946999788284303,496.4,111.0,4.2411800088404625e-05,1.0,9.091500043869019,1026.5,183.0,1.0,1.9320085048675537,2.079432964324951,0.9562404751777649,0.0,0.01480521915393408,0.008868138705469162,0.12744829058647156,0.12673719227313995,0.1280800849199295,0.05549895390868187
